user_id,dinero_gastado,porcentaje de recomendación,items_count
76561198079206319,59.99,inf,0.0
76561198079211507,74.97,48.21,56.0
76561198079215291,39.98,0.0,65.0
76561198079218488,9.99,inf,0.0
76561198079218581,10.98,6.9,116.0
76561198079220364,19.99,inf,0.0
76561198079223196,9.99,1.67,60.0
76561198079225059,19.99,6.25,16.0
76561198079227569,0.0,0.78,129.0
76561198079228209,9.99,3.12,32.0
76561198079236227,9.99,3.03,33.0
76561198079245307,19.99,4.35,23.0
76561198079246056,0.0,inf,0.0
76561198079246138,9.99,3.85,26.0
76561198079254609,24.98,46.55,58.0
76561198079260861,0.0,0.65,153.0
76561198079275068,19.99,10.0,10.0
76561198079293112,19.99,15.38,52.0
76561198079298522,80.92999999999999,889.02,82.0
76561198079298759,14.99,7.14,14.0
76561198079309278,44.97,inf,0.0
76561198079314761,56.96,394.25,87.0
76561198079316104,4.99,26.67,30.0
76561198079316689,0.0,2.44,41.0
76561198079319930,4.99,inf,0.0
76561198079324079,14.99,72.73,11.0
76561198079324143,0.0,9.09,11.0
76561198079324266,24.98,48.12,133.0
76561198079326390,9.99,6.67,120.0
76561198079327998,59.99,83.12,77.0
76561198079330474,19.99,44.44,18.0
76561198079333493,14.99,1.89,53.0
76561198079333907,0.0,13.11,61.0
76561198079335081,3.99,0.92,109.0
76561198079335929,0.0,14.29,7.0
76561198079337749,24.99,6.67,15.0
76561198079337907,0.99,0.71,140.0
76561198079339771,0.0,3.23,31.0
76561198079341114,7.99,7.14,14.0
76561198079342142,39.98,0.0,85.0
76561198079344227,29.99,8.16,98.0
76561198079345306,84.96,inf,0.0
76561198079345453,19.99,1.67,60.0
76561198079345624,14.99,9.09,11.0
76561198079345697,0.0,27.59,29.0
76561198079347370,4.99,3.57,28.0
76561198079348289,29.99,1.09,92.0
76561198079350354,0.0,2.0,50.0
76561198079351819,0.0,2.86,35.0
76561198079353526,64.97,122.73,22.0
76561198079354308,14.99,inf,0.0
76561198079355713,189.94,158.82,136.0
76561198079356660,34.98,7.34,109.0
76561198079356698,29.99,1.01,99.0
76561198079359338,74.95,1278.95,57.0
76561198079366509,19.98,176.06,71.0
76561198079366874,0.0,2.63,38.0
76561198079368052,9.99,1.09,92.0
76561198079370050,4.99,14.29,7.0
76561198079378923,194.70000000000002,366.3,273.0
76561198079392067,34.980000000000004,87.67,73.0
76561198079405465,0.0,1.01,99.0
76561198079408469,59.980000000000004,11.27,71.0
76561198079450967,14.99,13.56,59.0
76561198079463900,19.99,5.1,157.0
76561198079467544,0.0,0.98,102.0
76561198079471655,29.98,15.69,51.0
76561198079480947,0.0,5.56,18.0
76561198079493299,24.98,17.39,46.0
76561198079495006,0.0,6.67,15.0
76561198079505776,14.99,5.0,20.0
76561198079507136,14.99,12.5,8.0
76561198079507473,0.0,3.33,30.0
76561198079517873,14.99,0.76,131.0
76561198079518166,0.0,inf,0.0
76561198079518744,24.99,2.94,34.0
76561198079521138,14.99,34.18,79.0
76561198079521222,2.99,3.48,230.0
76561198079521426,19.99,0.66,152.0
76561198079526431,149.73,inf,0.0
76561198079527201,4.99,1.61,62.0
76561198079529917,0.0,6.56,122.0
76561198079529922,119.96000000000001,59.81,107.0
76561198079530639,0.0,1.43,70.0
76561198079531749,19.99,3.7,27.0
76561198079535340,9.99,1.16,86.0
76561198079545764,19.99,inf,0.0
76561198079550488,14.99,2.33,43.0
76561198079557901,44.97,23.89,113.0
76561198079559505,54.96,39.51,162.0
76561198079559689,29.99,61.54,13.0
76561198079579272,49.98,142.05,88.0
76561198079589220,14.99,1.15,87.0
76561198079601835,14.99,inf,0.0
76561198079603178,19.99,1.15,87.0
76561198079621961,14.98,12.31,65.0
76561198079632362,0.0,2.08,48.0
76561198079637963,95.94,2700.0,27.0
76561198079641567,0.0,0.75,133.0
76561198079642013,0.0,0.72,138.0
76561198079646585,0.0,inf,0.0
76561198079649290,49.96,105.04,119.0
76561198079650317,0.99,1.41,71.0
76561198079651012,9.99,4.94,162.0
76561198079651914,29.99,4.76,21.0
76561198079652562,34.99,1.49,67.0
76561198079653655,9.99,0.79,126.0
76561198079654919,0.0,0.8,125.0
76561198079660911,0.0,5.56,18.0
76561198079662181,0.0,2.27,44.0
76561198079662648,4.99,5.23,153.0
76561198079671154,104.95,342.86,63.0
76561198079682941,4.99,2.63,38.0
76561198079705633,19.98,423.53,51.0
76561198079709365,79.95,1024.0,50.0
76561198079717344,0.0,1.82,55.0
76561198079721051,4.99,inf,0.0
76561198079742288,37.980000000000004,4.37,183.0
76561198079757651,14.99,7.69,13.0
76561198079765149,0.0,0.46,216.0
76561198079770573,0.0,3.33,30.0
76561198079774158,29.98,inf,0.0
76561198079783937,24.99,400.0,2.0
76561198079787848,14.99,0.44,225.0
76561198079797122,0.0,25.0,4.0
76561198079803067,39.98,160.0,40.0
76561198079805877,0.0,5.26,19.0
76561198079820066,9.99,5.56,18.0
76561198079825718,0.0,1.3,77.0
76561198079828878,0.0,14.29,7.0
76561198079880943,4.99,3.03,33.0
76561198079882851,49.98,8.65,312.0
76561198079885795,19.99,inf,0.0
76561198079888597,2.99,2.13,47.0
76561198079889046,14.99,2.13,47.0
76561198079890309,79.96,58.41,214.0
76561198079929251,0.0,1.61,62.0
76561198079931414,19.99,7.48,107.0
76561198079945816,9.99,inf,0.0
76561198079976562,0.0,1.3,77.0
76561198079985860,19.99,2.86,35.0
76561198079986661,0.0,7.41,108.0
76561198079990063,9.99,3.85,26.0
76561198079994904,29.979999999999997,103.85,26.0
76561198079999702,9.99,14.29,7.0
76561198080024214,74.98,inf,0.0
76561198080027020,14.99,inf,0.0
76561198080037014,0.0,inf,0.0
76561198080060101,0.0,2.22,45.0
76561198080070794,19.98,inf,0.0
76561198080075902,0.0,10.0,10.0
76561198080080282,14.99,9.09,11.0
76561198080080397,14.99,5.56,18.0
76561198080081049,14.99,inf,0.0
76561198080103160,66.94,130.42,263.0
76561198080114716,14.99,45.76,59.0
76561198080118589,14.99,51.92,52.0
76561198080125105,53.96,134.41,93.0
76561198080133542,0.0,2.44,41.0
76561198080135161,34.99,16.67,6.0
76561198080137082,24.99,0.87,115.0
76561198080148447,44.98,45.0,60.0
76561198080157038,0.0,inf,0.0
76561198080157237,62.94,350.0,98.0
76561198080164247,180.9,25.0,32.0
76561198080171929,4.99,1.49,67.0
76561198080176279,0.0,3.85,26.0
76561198080188364,14.99,2.86,35.0
76561198080194046,0.0,0.97,103.0
76561198080209148,94.94,1113.04,46.0
76561198080224976,24.98,30.77,26.0
76561198080243582,0.0,4.76,21.0
76561198080264704,0.0,11.11,9.0
76561198080270958,44.97,520.83,24.0
76561198080272652,14.99,6.9,116.0
76561198080278106,19.99,inf,0.0
76561198080291959,39.98,11.27,71.0
76561198080292523,0.0,8.33,12.0
76561198080293845,34.98,79.41,34.0
76561198080296500,0.0,0.68,147.0
76561198080302623,0.0,205.39,167.0
76561198080305273,0.0,54.0,50.0
76561198080305599,0.0,9.09,88.0
76561198080317444,0.0,11.11,9.0
76561198080319899,0.0,1.64,61.0
76561198080324558,19.99,1.85,54.0
76561198080336417,0.0,2.63,38.0
76561198080345478,73.92,1470.59,68.0
76561198080347018,0.0,inf,0.0
76561198080348540,0.0,12.5,8.0
76561198080354888,33.97,191.15,113.0
76561198080378833,0.0,1.75,57.0
76561198080382782,0.0,3.23,31.0
76561198080392280,19.99,1.75,57.0
76561198080399577,52.94,317.46,315.0
76561198080415544,4.99,2.0,50.0
76561198080426716,13.98,3.57,28.0
76561198080432945,0.0,1.49,67.0
76561198080433372,19.99,3.33,30.0
76561198080444143,79.98,57.45,47.0
76561198080454250,0.0,1.92,52.0
76561198080457018,99.96,1190.7,43.0
76561198080459478,179.93,inf,0.0
76561198080460427,0.0,11.11,72.0
76561198080465293,54.96,142.05,88.0
76561198080465715,0.0,1.15,87.0
76561198080466065,14.99,109.65,114.0
76561198080478744,0.0,7.14,14.0
76561198080481352,0.0,6.67,15.0
76561198080491571,34.99,1.79,56.0
76561198080494889,0.0,1.28,78.0
76561198080509850,19.99,3.33,30.0
76561198080513444,59.99,1.59,63.0
76561198080525004,14.99,6.67,15.0
76561198080525203,14.99,inf,0.0
76561198080526242,94.96,96.9,129.0
76561198080555860,0.0,29.63,27.0
76561198080561680,37.97,148.81,84.0
76561198080574444,19.99,1.25,80.0
76561198080581750,9.99,1.59,63.0
76561198080597847,9.99,3.45,29.0
76561198080600208,14.99,5.88,17.0
76561198080600418,59.99,3.57,28.0
76561198080605900,9.99,2.38,42.0
76561198080610062,40.98,18.18,44.0
76561198080616529,0.0,81.82,33.0
76561198080623452,0.0,3.85,26.0
76561198080634186,0.0,16.67,6.0
76561198080634902,14.99,inf,0.0
76561198080639003,2.99,5.0,20.0
76561198080644089,0.0,4.35,23.0
76561198080644400,0.0,1.06,94.0
76561198080651606,69.97,45.39,141.0
76561198080653695,44.97,32.14,84.0
76561198080656673,84.75,12.5,64.0
76561198080695402,0.0,3.12,32.0
76561198080697574,109.96,136.71,158.0
76561198080702354,0.0,29.63,27.0
76561198080704551,9.99,inf,0.0
76561198080708585,0.0,32.0,25.0
76561198080709252,0.0,7.14,14.0
76561198080713595,9.99,2.13,47.0
76561198080715343,0.0,9.09,11.0
76561198080717002,32.97,33.33,81.0
76561198080731084,0.0,16.67,6.0
76561198080736898,0.0,5.26,19.0
76561198080743573,4.99,0.85,118.0
76561198080748313,249.92000000000002,inf,0.0
76561198080752786,12.99,2.94,34.0
76561198080784853,9.99,22.86,35.0
76561198080786408,14.99,6.67,15.0
76561198080801224,34.98,59.26,108.0
76561198080802658,9.99,2.94,34.0
76561198080804547,0.0,9.52,84.0
76561198080806638,49.97,198.41,63.0
76561198080821101,74.98,inf,0.0
76561198080824028,29.979999999999997,21.95,123.0
76561198080826720,29.979999999999997,27.27,99.0
76561198080837286,4.99,1.92,52.0
76561198080841633,17.98,47.06,17.0
76561198080848365,4.99,0.85,117.0
76561198080855979,44.98,168.75,16.0
76561198080865066,14.99,0.94,106.0
76561198080881484,34.97,90.14,71.0
76561198080888235,0.0,8.33,12.0
76561198080889573,39.98,37.5,72.0
76561198080914102,0.0,7.34,109.0
76561198080927111,0.0,3.7,27.0
76561198080947173,9.99,7.21,111.0
76561198080960113,0.0,0.81,123.0
76561198080966233,0.0,2.22,45.0
76561198080973222,9.99,16.33,49.0
76561198080976868,19.99,10.53,76.0
76561198080980732,0.0,2.13,47.0
76561198080980901,39.98,20.77,130.0
76561198080987215,0.0,1.85,54.0
76561198081006512,29.98,17.02,47.0
76561198081008739,9.99,2.94,34.0
76561198081009511,24.99,6.4,125.0
76561198081016729,14.99,inf,0.0
76561198081026741,14.99,2.33,43.0
76561198081035928,24.98,152.38,42.0
76561198081047555,19.99,2.0,50.0
76561198081059406,14.99,inf,0.0
76561198081060594,0.0,16.67,6.0
76561198081062889,74.98,inf,0.0
76561198081069153,0.0,1.56,64.0
76561198081074389,0.0,41.54,65.0
76561198081088872,14.99,12.9,62.0
76561198081089957,4.99,7.14,14.0
76561198081091469,14.99,1.45,69.0
76561198081092125,26.979999999999997,12.7,63.0
76561198081095960,94.95,147.06,85.0
76561198081099837,0.0,1.96,51.0
76561198081107849,0.0,2.94,34.0
76561198081114534,14.99,100.0,8.0
76561198081117752,2.99,2.04,49.0
76561198081120147,9.99,11.27,71.0
76561198081123473,0.0,6.25,16.0
76561198081125684,14.99,2.38,42.0
76561198081144680,19.99,2.94,34.0
76561198081148689,14.99,5.84,137.0
76561198081154848,9.99,inf,0.0
76561198081155725,99.92999999999999,476.39,72.0
76561198081164032,0.0,8.33,12.0
76561198081168628,14.99,2.5,40.0
76561198081172237,0.0,376.47,17.0
76561198081189561,0.0,20.0,5.0
76561198081189872,14.99,2.56,39.0
76561198081193763,0.0,2.86,35.0
76561198081194124,29.99,0.99,101.0
76561198081195567,0.0,0.41,241.0
76561198081196810,29.99,11.76,68.0
76561198081198953,90.95,830.77,26.0
76561198081203054,0.0,1.89,53.0
76561198081219970,0.0,inf,0.0
76561198081225443,0.0,2.56,39.0
76561198081240093,0.0,2.13,47.0
76561198081260159,29.99,2.56,39.0
76561198081265170,75.95,154.32,81.0
76561198081284814,9.99,1.43,70.0
76561198081291077,29.979999999999997,490.0,70.0
76561198081295106,0.0,3.03,33.0
76561198081295657,0.0,0.74,135.0
76561198081300684,14.99,1.67,60.0
76561198081320189,0.0,7.14,14.0
76561198081332337,39.99,0.69,144.0
76561198081342340,74.76,3.45,29.0
76561198081342521,9.99,26.67,30.0
76561198081343863,0.0,8.42,95.0
76561198081353023,19.99,4.17,24.0
76561198081363754,9.99,inf,0.0
76561198081367066,14.99,336.84,19.0
76561198081375074,9.99,23.53,34.0
76561198081388398,14.99,16.67,6.0
76561198081402345,0.0,1.96,51.0
76561198081411302,0.0,inf,0.0
76561198081414494,9.99,2.63,38.0
76561198081422504,14.99,17.02,47.0
76561198081434413,39.99,0.85,118.0
76561198081436358,4.99,8.08,99.0
76561198081436650,0.0,80.0,10.0
76561198081437624,24.99,1.18,85.0
76561198081438573,49.98,inf,0.0
76561198081438874,19.98,9.88,81.0
76561198081440127,0.0,inf,0.0
76561198081440969,199.94,inf,0.0
76561198081454953,29.97,21.26,127.0
76561198081460850,14.99,43.54,147.0
76561198081461581,0.0,0.84,119.0
76561198081470570,0.0,inf,0.0
76561198081480318,9.99,14.29,7.0
76561198081489464,84.96,266.67,24.0
76561198081493836,29.979999999999997,inf,0.0
76561198081495593,19.99,1.0,100.0
76561198081496844,9.99,1.25,80.0
76561198081497261,34.99,0.89,112.0
76561198081497644,29.979999999999997,52.03,123.0
76561198081498297,29.98,11.94,67.0
76561198081509412,0.0,2.63,38.0
76561198081511281,49.980000000000004,120.75,53.0
76561198081514775,9.99,10.0,10.0
76561198081529182,19.99,0.42,237.0
76561198081530243,0.0,26.67,30.0
76561198081530329,0.0,16.67,6.0
76561198081534878,0.0,675.0,32.0
76561198081575756,0.0,16.67,6.0
76561198081578142,9.99,6.02,133.0
76561198081599215,29.98,6.78,118.0
76561198081604689,116.95,inf,0.0
76561198081613852,14.99,0.91,110.0
76561198081622518,9.99,1.06,94.0
76561198081631721,24.979999999999997,3.03,264.0
76561198081645823,9.99,3.59,223.0
76561198081649428,0.0,4.35,23.0
76561198081651681,24.99,0.98,102.0
76561198081667528,19.99,1.61,62.0
76561198081669697,24.98,27.27,99.0
76561198081677455,19.99,2.04,49.0
76561198081677554,29.979999999999997,16.67,48.0
76561198081681374,24.98,100.0,64.0
76561198081683029,24.979999999999997,11.11,72.0
76561198081686901,0.0,inf,0.0
76561198081708561,31.97,49.09,55.0
76561198081711671,84.97,33.33,192.0
76561198081715323,9.99,4.35,23.0
76561198081716813,9.99,1.11,90.0
76561198081717091,0.0,0.65,153.0
76561198081718275,19.99,3.45,29.0
76561198081718347,0.0,2.44,41.0
76561198081727587,14.99,2.27,44.0
76561198081730960,19.99,1.59,63.0
76561198081732050,59.99,2.33,43.0
76561198081735690,9.99,2.86,35.0
76561198081739230,39.98,4.85,330.0
76561198081756988,94.96000000000001,inf,0.0
76561198081774093,0.0,inf,0.0
76561198081776244,9.99,1.43,70.0
76561198081787220,14.99,1.59,63.0
76561198081791076,1.99,0.98,102.0
76561198081814772,0.0,2.33,43.0
76561198081815506,0.0,1.49,67.0
76561198081816341,64.96,816.67,42.0
76561198081822083,64.97,490.91,44.0
76561198081845576,0.0,13.56,59.0
76561198081848869,119.92999999999999,917.43,109.0
76561198081848896,0.0,2.04,49.0
76561198081863483,24.979999999999997,6.72,119.0
76561198081869264,19.99,4.76,21.0
76561198081870185,49.97,1600.0,4.0
76561198081875589,14.99,75.0,36.0
76561198081885254,0.0,2.94,34.0
76561198081890003,9.99,2.94,34.0
76561198081891604,58.95,82.05,78.0
76561198081900411,24.99,4.17,24.0
76561198081919992,0.0,23.53,34.0
76561198081923658,39.99,7.62,105.0
76561198081924175,19.99,100.0,1.0
76561198081933171,34.99,1.96,51.0
76561198081934209,0.0,0.45,221.0
76561198081935065,7.99,4.55,22.0
76561198081938549,29.99,1.39,72.0
76561198081951419,0.0,11.11,9.0
76561198081957899,29.99,2.56,39.0
76561198081962345,19.99,8.42,95.0
76561198081966701,54.980000000000004,34.62,78.0
76561198081973813,14.99,4.17,24.0
76561198081980530,19.99,1.69,59.0
76561198081986467,14.99,3.23,31.0
76561198081987102,34.980000000000004,36.49,74.0
76561198081992978,9.99,inf,0.0
76561198081997185,14.99,5.26,19.0
76561198082003123,0.0,0.79,127.0
76561198082009787,34.99,1.56,64.0
76561198082010183,4.99,1.41,71.0
76561198082012465,0.0,1.92,52.0
76561198082023040,0.0,1.04,96.0
76561198082023848,9.99,8.7,92.0
76561198082049301,9.99,1.09,92.0
76561198082063937,29.99,0.57,176.0
76561198082067148,0.0,17.02,47.0
76561198082084688,0.0,1.75,57.0
76561198082088662,0.99,13.56,59.0
76561198082095798,19.99,29.63,27.0
76561198082096463,65.95,187.83,115.0
76561198082101754,14.99,1.54,65.0
76561198082110577,0.0,18.18,44.0
76561198082124718,0.0,3.85,26.0
76561198082129284,42.97,13.43,201.0
76561198082129629,0.0,50.0,2.0
76561198082131492,19.99,1.41,71.0
76561198082134799,14.99,1.92,52.0
76561198082138402,0.0,4.17,24.0
76561198082142359,14.99,0.47,214.0
76561198082150235,59.99,2.04,49.0
76561198082157912,59.99,20.51,39.0
76561198082160445,34.98,26.67,30.0
76561198082161883,14.99,inf,0.0
76561198082168552,14.99,75.0,36.0
76561198082173150,19.99,inf,0.0
76561198082176631,49.98,67.5,40.0
76561198082177323,74.96,227.15,151.0
76561198082179266,9.99,3.12,32.0
76561198082183627,74.98,inf,0.0
76561198082199887,61.949999999999996,63.13,198.0
76561198082202241,49.980000000000004,7.92,101.0
76561198082208315,79.97,inf,0.0
76561198082220592,0.0,inf,0.0
76561198082225973,39.98,25.96,104.0
76561198082226936,7.99,135.0,20.0
76561198082252530,94.92999999999999,inf,0.0
76561198082255255,4.99,1.33,75.0
76561198082256064,74.98,364.89,94.0
76561198082262826,29.98,22.86,35.0
76561198082266976,12.99,1.35,74.0
76561198082278443,0.0,90.0,30.0
76561198082278758,59.99,2.63,38.0
76561198082283850,0.0,inf,0.0
76561198082290976,14.99,7.69,13.0
76561198082295026,19.99,3.45,29.0
76561198082299704,14.99,0.99,101.0
76561198082307155,19.99,31.03,87.0
76561198082310259,19.99,inf,0.0
76561198082317777,0.0,2.38,42.0
76561198082317907,24.98,96.43,28.0
76561198082366451,0.0,7.14,14.0
76561198082387555,19.99,5.56,18.0
76561198082401956,0.0,3.7,27.0
76561198082412604,49.97,939.13,23.0
76561198082418196,28.97,58.18,110.0
76561198082459978,14.99,8.33,12.0
76561198082462406,0.0,2.5,40.0
76561198082467074,0.0,5.88,17.0
76561198082474729,39.99,16.67,6.0
76561198082484979,0.0,1.69,59.0
76561198082494813,14.99,0.6,167.0
76561198082510294,34.98,15.38,52.0
76561198082520598,29.979999999999997,80.0,80.0
76561198082533596,39.99,13.56,59.0
76561198082534673,29.98,78.62,159.0
76561198082540284,0.0,13.33,60.0
76561198082540979,14.99,2.04,49.0
76561198082543743,49.97,15.8,405.0
76561198082545803,19.99,4.55,22.0
76561198082554293,9.99,2.04,49.0
76561198082559637,26.98,2.68,299.0
76561198082565091,39.99,2.33,43.0
76561198082566561,14.99,0.92,109.0
76561198082567207,0.0,4.91,163.0
76561198082569416,14.99,2.22,45.0
76561198082574981,0.0,9.09,11.0
76561198082582975,0.0,1.69,59.0
76561198082590747,6.99,1.96,51.0
76561198082591456,19.99,6.67,120.0
76561198082591639,74.96000000000001,480.77,26.0
76561198082597238,0.0,inf,0.0
76561198082605926,29.97,52.94,51.0
76561198082614655,9.99,1.19,84.0
76561198082614708,9.99,3.57,28.0
76561198082620961,39.99,4.17,24.0
76561198082622016,0.0,1.33,75.0
76561198082631501,29.979999999999997,88.89,9.0
76561198082639535,14.99,0.88,113.0
76561198082640689,0.0,inf,0.0
76561198082647315,19.99,11.11,9.0
76561198082666592,14.99,4.0,25.0
76561198082678599,0.0,1.75,57.0
76561198082681151,9.99,2.33,43.0
76561198082694769,19.99,2.56,39.0
76561198082697585,26.979999999999997,6.78,118.0
76561198082698401,0.0,inf,0.0
76561198082699893,14.99,92.75,69.0
76561198082704576,19.99,3.85,26.0
76561198082705819,52.96,inf,0.0
76561198082706194,58.95,78.26,276.0
76561198082737449,9.99,9.09,11.0
76561198082751450,19.99,5.0,20.0
76561198082760506,4.99,5.23,153.0
76561198082765998,0.0,23.53,34.0
76561198082767148,114.96000000000001,inf,0.0
76561198082773189,0.0,6.67,15.0
76561198082786537,24.99,1.03,97.0
76561198082794606,0.0,28.57,28.0
76561198082799563,14.99,5.0,20.0
76561198082801311,49.97,112.5,24.0
76561198082823023,12.98,62.79,43.0
76561198082834742,24.979999999999997,23.08,117.0
